Family	Count	Hits	TotMarkerLength
gb|NP_250963_1|ARO_3004107|Pseudomonas_aeruginosa_soxR__Pseudomonas_aeruginosa_PAO1_	0.0	0	90
gb|NP_251183_1|ARO_3000803|MexE__Pseudomonas_aeruginosa_PAO1_	0.0	0	165
gb|NP_251184_1|ARO_3000804|MexF__Pseudomonas_aeruginosa_PAO1_	0.0	0	108
gb|NP_251185_1|ARO_3000805|OprN__Pseudomonas_aeruginosa_PAO1_	0.0	0	134
gb|NP_251215_1|ARO_3004072|OpmB__Pseudomonas_aeruginosa_PAO1_	0.0	0	300
gb|NP_251216_1|ARO_3004075|MuxC__Pseudomonas_aeruginosa_PAO1_	0.0	0	300
gb|NP_251217_1|ARO_3004074|MuxB__Pseudomonas_aeruginosa_PAO1_	0.0	0	285
gb|NP_251218_1|ARO_3004073|MuxA__Pseudomonas_aeruginosa_PAO1_	0.0	0	300
gb|NP_252244|ARO_3002985|arnA__Pseudomonas_aeruginosa_PAO1_	0.0	0	246
gb|NP_252367_1|ARO_3003692|mexJ__Pseudomonas_aeruginosa_PAO1_	0.0	0	250
gb|NP_252368_1|ARO_3003710|mexL__Pseudomonas_aeruginosa_PAO1_	0.0	0	128
gb|NP_252408_1|ARO_3004056|ArmR__Pseudomonas_aeruginosa_PAO1_	0.0	0	53
gb|NP_252894_1|ARO_3000806|mexG__Pseudomonas_aeruginosa_PAO1_	0.0	0	132
gb|NP_252895_1|ARO_3000807|mexH__Pseudomonas_aeruginosa_PAO1_	0.0	0	300
gb|NP_252896_1|ARO_3000808|mexI__Pseudomonas_aeruginosa_PAO1_	0.0	0	296
gb|NP_252897_1|ARO_3000809|opmD__Pseudomonas_aeruginosa_PAO1_	0.0	0	168
gb|NP_253661_1|ARO_3003682|OpmH__Pseudomonas_aeruginosa_PAO1_	0.0	0	183
gb|NP_253677_1|ARO_3004038|Pseudomonas_aeruginosa_emrE__Pseudomonas_aeruginosa_PAO1_	0.0	0	55
gb|NP_273367_1|ARO_3003961|farA__Neisseria_meningitidis_MC58_	0.0	0	268
gb|NP_273368_1|ARO_3003962|farB__Neisseria_meningitidis_MC58_	0.0	0	156
gb|NP_274718_1|ARO_3000811|mtrD__Neisseria_meningitidis_MC58_	0.0	0	201
gb|NP_274719_1|ARO_3000810|mtrC__Neisseria_meningitidis_MC58_	0.0	0	170
gb|NP_302635_1|ARO_3002527|AAC(2_)-Ie__Mycobacterium_leprae_TN_	0.0	0	118
gb|NP_309766_1|ARO_3000676|H-NS__Escherichia_coli_O157_H7_str__Sakai_	0.0	0	40
gb|NP_311275_1|ARO_3000832|evgA__Escherichia_coli_O157_H7_str__Sakai_	1.3044109289506176	5	145
gb|NP_312864_1|ARO_3000830|cpxA__Escherichia_coli_O157_H7_str__Sakai_	0.0	0	58
gb|NP_358469_1|ARO_3000822|pmrA__Streptococcus_pneumoniae_R6_	0.3261027322376544	1	68
gb|NP_358565_1|ARO_3000614|mefE__Streptococcus_pneumoniae_R6_	0.0	0	123
gb|NP_358969_1|ARO_3000025|patB__Streptococcus_pneumoniae_R6_	0.0	0	43
gb|NP_414995_1|ARO_3000216|acrB__Escherichia_coli_str__K-12_substr__MG1655_	5.217643715802465	4	102
gb|NP_414996_1|ARO_3004043|Escherichia_coli_acrA__Escherichia_coli_str__K-12_substr__MG1655_	2.6088218579012326	3	102
gb|NP_415222_1|ARO_3003841|kdpE__Escherichia_coli_str__K-12_substr__MG1655_	0.0	0	35
gb|NP_415434_1|ARO_3003950|msbA__Escherichia_coli_str__K-12_substr__MG1655_	2.6088218579012326	2	68
gb|NP_416292_1|ARO_3002818|msrB__Escherichia_coli_str__K-12_substr__MG1655_	0.5138588507987282	5	76
gb|NP_416715_1|ARO_3003952|yojI__Escherichia_coli_str__K-12_substr__MG1655_	2.6088218579012326	2	102
gb|NP_417169_1|ARO_3000516|emrR__Escherichia_coli_str__K-12_substr__MG1655_	0.46888150287412556	3	107
gb|NP_417544_5|ARO_3000024|patA__Escherichia_coli_str__K-12_substr__MG1655_	0.8696072859670785	10	112
gb|NP_418574_1|ARO_3004290|Escherichia_coli_ampC__Escherichia_coli_str__K-12_substr__MG1655_	0.0	0	40
gb|NP_459345_2|ARO_3000791|mdsC__Salmonella_enterica_subsp__enterica_serovar_Typhimurium_str__LT2_	0.0	0	142
gb|NP_459346_1|ARO_3000790|mdsB__Salmonella_enterica_subsp__enterica_serovar_Typhimurium_str__LT2_	0.0	0	190
gb|NP_459347_2|ARO_3000789|mdsA__Salmonella_enterica_subsp__enterica_serovar_Typhimurium_str__LT2_	0.0	0	241
gb|NP_459349_1|ARO_3000504|golS__Salmonella_enterica_subsp__enterica_serovar_Typhimurium_str__LT2_	0.0	0	69
gb|NP_460578_1|ARO_3002571|AAC(6_)-Iaa__Salmonella_enterica_subsp__enterica_serovar_Typhimurium_str__LT2_	0.0	0	33
gb|NP_460903_1|ARO_3000826|sdiA__Salmonella_enterica_subsp__enterica_serovar_Typhimurium_str__LT2_	0.0	0	32
gb|NP_465220|ARO_3003770|Listeria_monocytogenes_mprF__Listeria_monocytogenes_EGD-e_	0.0	0	299
gb|NP_627787|ARO_3002914|vanJ__Streptomyces_coelicolor_A3(2)_	0.0	0	198
gb|NP_831795_1|ARO_3000172|FosB__Bacillus_cereus_ATCC_14579_	0.0	0	65
gb|NP_848167_1|ARO_3002675|catB2__Pasteurella_multocida_	0.0	0	19
gb|NP_863168_1|ARO_3002670|cat__Enterococcus_faecium_	0.0	0	34
gb|NP_863643_1|ARO_3002597|AAC(6_)-Ie-APH(2__)-Ia__Staphylococcus_aureus_	0.0	7	298
gb|NP_899166_1|ARO_3003111|lsaB__Staphylococcus_sciuri_	0.0	0	45
gb|NP_899170_1|ARO_3000599|Erm(33)__Staphylococcus_sciuri_	0.0	0	34
gb|Q0SSM7|ARO_3003773|Clostridium_perfringens_mprF__Clostridium_perfringens_SM101_	0.0	0	300
gb|Q8DWT2|ARO_3003774|Streptococcus_agalactiae_mprF__Streptococcus_agalactiae_serogroup_V_	0.0	0	300
gb|Q8FW76|ARO_3003772|Brucella_suis_mprF__Brucella_suis_	0.0	0	300
gb|SIP52035_1|ARO_3004054|Pseudomonas_aeruginosa_CpxR__Pseudomonas_aeruginosa_	0.0	0	123
gb|WP_000572405_1|ARO_3002644|APH(3_)-IIa__Bacteria_	0.0	0	204
gb|WP_000725529_1|ARO_3001209|mecC__Staphylococcus_	0.0	0	300
gb|WP_001033157|ARO_3003733|fusC__Staphylococcus_	0.0	0	200
gb|WP_001211216_1|ARO_3003888|ADC-82__Acinetobacter_baumannii_	0.0	0	34
gb|WP_001211217_1|ARO_3003868|ADC-25__Acinetobacter_baumannii_	0.0	0	33
gb|WP_001211237_1|ARO_3003882|ADC-76__Acinetobacter_baumannii_	0.0	0	34
gb|WP_002118772_1|ARO_3003862|ADC-18__Acinetobacter_calcoaceticus_baumannii_complex_	0.0	0	33
gb|WP_004714775_1|ARO_3003847|ADC-1__Acinetobacter_baumannii_	0.0	0	34
gb|WP_004746565_1|ARO_3003848|ADC-2__Proteobacteria_	0.0	0	33
gb|WP_005813024_1|ARO_3003724|vanWI__Desulfitobacterium_hafniense_	0.0	0	300
gb|WP_010550189_1|ARO_3003071|mphE__Brachybacterium_paraconglomeratum_LC44_	0.0	0	299
gb|WP_011303797|ARO_3003731|fusD__Staphylococcus_saprophyticus_	0.0	0	201
gb|WP_011461302_1|ARO_3003726|vanSI__Desulfitobacterium_hafniense_	0.0	0	192
gb|WP_011461303|ARO_3003728|vanRI__Desulfitobacterium_hafniense_	0.0	0	80
gb|WP_011461306|ARO_3003727|vanKI__Desulfitobacterium_hafniense_	0.0	0	299
gb|WP_014550864_1|ARO_3003953|hmrM__Haemophilus_influenzae_	0.0	0	254
gb|WP_015735625_1|ARO_3003907|cipA__Paenibacillus_sp__Y412MC10_	0.0	0	174
gb|WP_015943580_1|ARO_3003725|vanXI__Desulfitobacterium_hafniense_	0.0	0	50
gb|WP_017725267_1|ARO_3003852|ADC-6__Acinetobacter_baumannii_	0.0	0	34
gb|WP_020835015_1|ARO_3003150|CARB-20__Vibrio_	0.0	0	33
gb|WP_024565805_1|ARO_3000579|BlaB_beta-lactamase__Elizabethkingia_anophelis_	0.0	0	193
gb|WP_025712239|ARO_3002474|LEN-26__Klebsiella_	0.0	0	33
gb|WP_029424536_1|ARO_3003886|ADC-80__Acinetobacter_baumannii_	0.0	0	33
gb|WP_032055358_1|ARO_3003874|ADC-43__Acinetobacter_calcoaceticus_baumannii_complex_	0.0	0	34
gb|WP_032492277_1|ARO_3004103|QepA2__Escherichia_coli_	0.0	0	33
gb|WP_038405930_1|ARO_3003851|ADC-5__Acinetobacter_calcoaceticus_baumannii_complex_	0.0	0	33
gb|WP_042027926_1|ARO_3004450|TRU-1__Aeromonas_enteropelogenes_	0.0	0	109
gb|WP_042649345|ARO_3002191|MOX-9__Gammaproteobacteria_	0.0	0	64
gb|WP_059262723_1|ARO_3003887|ADC-81__Acinetobacter_baumannii_	0.0	0	34
gb|WP_059512353_1|ARO_3003204|TLA-3__Enterobacteriaceae_	0.0	0	14
gb|WP_063857787_1|ARO_3003856|ADC-12__Acinetobacter_pittii_	0.0	0	33
gb|WP_063857788_1|ARO_3003857|ADC-13__Acinetobacter_pittii_	0.0	0	33
gb|WP_063857790_1|ARO_3003859|ADC-15__Acinetobacter_pittii_	0.0	0	34
gb|WP_063857791_1|ARO_3003860|ADC-16__Acinetobacter_pittii_	0.0	0	33
gb|WP_063857792_1|ARO_3003861|ADC-17__Acinetobacter_pittii_	0.0	0	33
gb|WP_063857793_1|ARO_3003863|ADC-19__Acinetobacter_pittii_	0.0	0	34
gb|WP_063857794_1|ARO_3003864|ADC-20__Acinetobacter_pittii_	0.0	0	33
gb|WP_063857795_1|ARO_3003865|ADC-21__Acinetobacter_pittii_	0.0	0	34
gb|WP_063857797_1|ARO_3003867|ADC-23__Acinetobacter_pittii_	0.0	0	33
gb|WP_063857798_1|ARO_3003849|ADC-3__Acinetobacter_baumannii_	0.0	0	33
gb|WP_063857802_1|ARO_3003872|ADC-41__Acinetobacter_pittii_	0.0	0	33
gb|WP_063857803_1|ARO_3003873|ADC-42__Acinetobacter_pittii_	0.0	0	33
gb|WP_063860852|ARO_3003842|MUS-2_beta-lactamase__Myroides_odoratimimus_	0.0	0	34
gb|WP_063964000_1|ARO_3004102|kamB__Streptoalloteichus_tenebrarius_	0.0	0	215
gb|WP_063978071_1|ARO_3000862|sgm__Micromonospora_zionensis_	0.0	0	274
gb|WP_065419574_1|ARO_3004110|MCR-2__Escherichia_coli_	0.0	0	157
gb|WP_069174570_1|ARO_3004111|FosA6__Escherichia_coli_	0.0	0	10
gb|WP_102607457_1|ARO_3004361|sul4__uncultured_bacterium_	0.0	0	165
gb|XP_753111_1|ARO_3003942|abcA__Aspergillus_fumigatus_Af293_	0.0	0	300
gb|YP_001245420_1|ARO_3000215|mecR1__Staphylococcus_aureus_subsp__aureus_JH9_	0.0	0	300
gb|YP_001255356_1|ARO_3004146|cfrC__Clostridium_botulinum_A_str__ATCC_3502_	0.0	0	242
gb|YP_001315192_1|ARO_3000347|ErmA__Staphylococcus_aureus_subsp__aureus_JH1_	0.0	0	50
gb|YP_001332362_1|ARO_3000838|arlR__Staphylococcus_aureus_subsp__aureus_str__Newman_	0.0	0	79
gb|YP_001440920_1|ARO_3000746|mepR__Staphylococcus_aureus_subsp__aureus_Mu3_	0.0	0	139
gb|YP_001693237_1|ARO_3003922|oqxA__Escherichia_coli_	0.0	2	97
gb|YP_001693238|ARO_3003923|oqxB__Escherichia_coli_	0.2569294253993641	1	42
gb|YP_001707429_1|ARO_3001620|OXA-75__Acinetobacter_baumannii_SDF_	0.0	0	34
gb|YP_001816610_1|ARO_3000860|rmtB__Escherichia_coli_	0.0	0	94
gb|YP_001844885_1|ARO_3001415|OXA-20__Acinetobacter_baumannii_ACICU_	0.0	0	33
gb|YP_002320475_1|ARO_3000780|adeI__Acinetobacter_baumannii_AB0057_	0.0	0	93
gb|YP_002343805_1|ARO_3000526|cmeR__Campylobacter_jejuni_subsp__jejuni_NCTC_11168_	0.0	0	145
gb|YP_002743273_1|ARO_3000616|mel__Streptococcus_pneumoniae_Taiwan19F-14_	0.0	9	111
gb|YP_002773985_1|ARO_3002815|clbB__Brevibacillus_brevis_NBRC_100599_	0.0	0	183
gb|YP_003281576_1|ARO_3000815|mgrA__Staphylococcus_aureus_subsp__aureus_ED98_	0.0	0	108
gb|YP_003283625_1|ARO_3000178|tet(K)__Staphylococcus_aureus_subsp__aureus_ED98_	0.0	0	300
gb|YP_003971446|ARO_3003730|Bifidobacteria_intrinsic_ileS_conferring_resistance_to_mupirocin__Bifidobacterium_bifidum_PRL2010_	0.2569294253993641	5	143
gb|YP_006938491_1|ARO_3003905|ANT(4_)-Ib__Staphylococcus_aureus_	0.0	0	253
gb|YP_006965431_1|ARO_3002676|catB3__Enterobacter_cloacae_	0.0	0	51
gb|YP_007652797_1|ARO_3001205|determinant_of_bleomycin_resistance__Acinetobacter_baumannii_	0.0	0	121
gb|YP_008709794_1|ARO_3000251|msrA__Staphylococcus_aureus_	0.0	0	300
gb|YP_008997281_1|ARO_3002626|ANT(6)-Ia__Exiguobacterium_sp__S3-2_	1.1694718673350364	4	95
gb|YP_008997285_1|ARO_3000615|mefA__Exiguobacterium_sp__S3-2_	3.391468415271606	70	71
gb|YP_009062819_1|ARO_3002579|AAC(6_)-Ib8__Enterobacter_cloacae_	0.0	0	34
gb|YP_009075895_1|ARO_3002016|CMY-5__Klebsiella_oxytoca_	0.0	0	34
gb|YP_009077553_1|ARO_3002680|catB8__Salmonella_enterica_subsp__enterica_serovar_Typhi_	0.5383283198843819	1	12
gb|YP_009081591_1|ARO_3002613|aadA13__Pseudomonas_aeruginosa_	0.0	0	42
gb|YP_108402_1|ARO_3002983|amrB__Burkholderia_pseudomallei_K96243_	0.0	0	258
gb|YP_108403_1|ARO_3002982|amrA__Burkholderia_pseudomallei_K96243_	0.0	0	105
gb|YP_186749_1|ARO_3000489|sav1866__Staphylococcus_aureus_subsp__aureus_COL_	0.0	0	14
gb|YP_355256_1|ARO_3004291|Rhodobacter_sphaeroides_ampC_beta-lactamase__Rhodobacter_sphaeroides_2_4_1_	0.0	0	122
gb|YP_489794_1|ARO_3000263|marA__Escherichia_coli_str__K-12_substr__W3110_	0.6280497065317789	2	95
gb|YP_490321_1|ARO_3000828|baeR__Escherichia_coli_str__K-12_substr__W3110_	1.6557674081292353	8	80
gb|YP_490697_1|ARO_3000491|acrD__Escherichia_coli_str__K-12_substr__W3110_	0.0	1	102
gb|YP_491919_1|ARO_3000508|gadX__Escherichia_coli_str__K-12_substr__W3110_	0.3391468415271606	8	182
gb|YP_499945_1|ARO_3000839|arlS__Staphylococcus_aureus_subsp__aureus_NCTC_8325_	0.0	0	294
gb|YP_724476_1|ARO_3003109|msrE__Escherichia_coli_	8.348229945283952	156	300
